city,tier,hotel_name,hotel_listing_slug,offer_label,room_type,rate_label,period_start,period_end,period_label,room_basis,currency,price_amount,max_adults,max_guests,min_nights,inclusions,cancellation_policy,sort_order,verified_at,status,notes,terms
MADINAH,STANDARD,Hotel Hilton Madinah,,Alharmain PDF 16 Jun - 31 Aug 2026,Single Room,FB meal plan,2026-06-16,2026-08-31,16 Jun - 31 Aug 2026,per kamar per malam,SAR,1485,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,0,2026-07-06,INACTIVE,Source: (Madina Hotel 2026) New Season Far East 15 June 20_260630_175141.pdf | Page: madina_page-02.png | Meal: FB | Source period text: 16 JUNE 2026 TO 31 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Sheraton Mаkkah Jabal Hotel,,Alharmain PDF 26 May - 6 Jun 2027,Quad (Jr Suite),FB meal plan,2027-05-26,2027-06-06,26 May - 6 Jun 2027,per kamar per malam,SAR,855,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1090,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 26 MAY 2027 TO 6 JUNE 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 7 Jun - 31 Jul 2026,Double Room,FB meal plan,2026-06-07,2026-07-31,7 Jun - 31 Jul 2026,per kamar per malam,SAR,760,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1091,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 7 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 7 Jun - 31 Jul 2026,Triple Room,FB meal plan,2026-06-07,2026-07-31,7 Jun - 31 Jul 2026,per kamar per malam,SAR,850,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1092,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 7 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 7 Jun - 31 Jul 2026,Quad Room,FB meal plan,2026-06-07,2026-07-31,7 Jun - 31 Jul 2026,per kamar per malam,SAR,940,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1093,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 7 JUNE 2026 TO 31 JULY 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 1 Aug - 14 Nov 2026,Double Room,FB meal plan,2026-08-01,2026-11-14,1 Aug - 14 Nov 2026,per kamar per malam,SAR,810,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1094,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 14 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 1 Aug - 14 Nov 2026,Triple Room,FB meal plan,2026-08-01,2026-11-14,1 Aug - 14 Nov 2026,per kamar per malam,SAR,900,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1095,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 14 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 1 Aug - 14 Nov 2026,Quad Room,FB meal plan,2026-08-01,2026-11-14,1 Aug - 14 Nov 2026,per kamar per malam,SAR,990,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1096,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 1 AUGUST 2026 TO 14 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 15 Nov - 16 Dec 2026,Double Room,FB meal plan,2026-11-15,2026-12-16,15 Nov - 16 Dec 2026,per kamar per malam,SAR,860,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1097,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 15 NOV 2026 TO 16 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 15 Nov - 16 Dec 2026,Triple Room,FB meal plan,2026-11-15,2026-12-16,15 Nov - 16 Dec 2026,per kamar per malam,SAR,950,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1098,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 15 NOV 2026 TO 16 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 15 Nov - 16 Dec 2026,Quad Room,FB meal plan,2026-11-15,2026-12-16,15 Nov - 16 Dec 2026,per kamar per malam,SAR,1040,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1099,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 15 NOV 2026 TO 16 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 17 Dec 2026 - 9 Jan 2027,Double Room,FB meal plan,2026-12-17,2027-01-09,17 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,1060,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1100,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 17 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 17 Dec 2026 - 9 Jan 2027,Triple Room,FB meal plan,2026-12-17,2027-01-09,17 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,1150,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1101,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 17 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 17 Dec 2026 - 9 Jan 2027,Quad Room,FB meal plan,2026-12-17,2027-01-09,17 Dec 2026 - 9 Jan 2027,per kamar per malam,SAR,1240,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1102,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 17 DEC 2026 TO 9 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 10 Jan - 7 Feb 2027,Double Room,FB meal plan,2027-01-10,2027-02-07,10 Jan - 7 Feb 2027,per kamar per malam,SAR,860,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1103,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 10 JAN 2027 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 10 Jan - 7 Feb 2027,Triple Room,FB meal plan,2027-01-10,2027-02-07,10 Jan - 7 Feb 2027,per kamar per malam,SAR,950,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1104,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 10 JAN 2027 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF 10 Jan - 7 Feb 2027,Quad Room,FB meal plan,2027-01-10,2027-02-07,10 Jan - 7 Feb 2027,per kamar per malam,SAR,1040,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1105,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 10 JAN 2027 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF Mar 2027,Double Room,FB meal plan,2027-03-01,2027-03-31,Mar 2027,per kamar per malam,SAR,760,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1106,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 9 MAR 2027 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF Mar 2027,Triple Room,FB meal plan,2027-03-01,2027-03-31,Mar 2027,per kamar per malam,SAR,850,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1107,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 9 MAR 2027 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Marriott Jabal Omar,,Alharmain PDF Mar 2027,Quad Room,FB meal plan,2027-03-01,2027-03-31,Mar 2027,per kamar per malam,SAR,940,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1108,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-04.png | Meal: FB | Source period text: 9 MAR 2027 TO,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 7 Jun - 21 Aug 2026,Double Room,FB meal plan,2026-06-07,2026-08-21,7 Jun - 21 Aug 2026,per kamar per malam,SAR,725,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1109,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 7 JUNE 2026 TO 21 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 7 Jun - 21 Aug 2026,Triple Room,FB meal plan,2026-06-07,2026-08-21,7 Jun - 21 Aug 2026,per kamar per malam,SAR,875,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1110,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 7 JUNE 2026 TO 21 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 7 Jun - 21 Aug 2026,Quad Room,FB meal plan,2026-06-07,2026-08-21,7 Jun - 21 Aug 2026,per kamar per malam,SAR,1025,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1111,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 7 JUNE 2026 TO 21 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 22 Aug - 15 Dec 2026,Double Room,FB meal plan,2026-08-22,2026-12-15,22 Aug - 15 Dec 2026,per kamar per malam,SAR,800,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1112,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 22 AUGUST 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 22 Aug - 15 Dec 2026,Triple Room,FB meal plan,2026-08-22,2026-12-15,22 Aug - 15 Dec 2026,per kamar per malam,SAR,950,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1113,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 22 AUGUST 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 22 Aug - 15 Dec 2026,Quad Room,FB meal plan,2026-08-22,2026-12-15,22 Aug - 15 Dec 2026,per kamar per malam,SAR,1100,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1114,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 22 AUGUST 2026 TO 15 DEC 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Dec 2026 - 5 Jan 2027,Double Room,FB meal plan,2026-12-16,2027-01-05,16 Dec 2026 - 5 Jan 2027,per kamar per malam,SAR,1000,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1115,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 DEC 2026 TO 5 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Dec 2026 - 5 Jan 2027,Triple Room,FB meal plan,2026-12-16,2027-01-05,16 Dec 2026 - 5 Jan 2027,per kamar per malam,SAR,1200,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1116,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 DEC 2026 TO 5 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Dec 2026 - 5 Jan 2027,Quad Room,FB meal plan,2026-12-16,2027-01-05,16 Dec 2026 - 5 Jan 2027,per kamar per malam,SAR,1400,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1117,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 DEC 2026 TO 5 JAN 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 6 Jan - 6 Feb 2027,Double Room,FB meal plan,2027-01-06,2027-02-06,6 Jan - 6 Feb 2027,per kamar per malam,SAR,800,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1118,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 6 JAN 2027 TO 6 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 6 Jan - 6 Feb 2027,Triple Room,FB meal plan,2027-01-06,2027-02-06,6 Jan - 6 Feb 2027,per kamar per malam,SAR,950,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1119,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 6 JAN 2027 TO 6 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 6 Jan - 6 Feb 2027,Quad Room,FB meal plan,2027-01-06,2027-02-06,6 Jan - 6 Feb 2027,per kamar per malam,SAR,1100,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1120,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 6 JAN 2027 TO 6 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Jun - 14 Aug 2026,Double Room,FB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,1200,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1121,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Jun - 14 Aug 2026,Triple Room,FB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,1510,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1122,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 16 Jun - 14 Aug 2026,Quad Room,FB meal plan,2026-06-16,2026-08-14,16 Jun - 14 Aug 2026,per kamar per malam,SAR,1820,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1123,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 16 JUNE 2026 TO 14 AUGUST 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 14 Aug - 11 Nov 2026,Double Room,FB meal plan,2026-08-14,2026-11-11,14 Aug - 11 Nov 2026,per kamar per malam,SAR,1300,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1124,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 14 AUGUST 2026 TO 11 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 14 Aug - 11 Nov 2026,Triple Room,FB meal plan,2026-08-14,2026-11-11,14 Aug - 11 Nov 2026,per kamar per malam,SAR,1610,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1125,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 14 AUGUST 2026 TO 11 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 14 Aug - 11 Nov 2026,Quad Room,FB meal plan,2026-08-14,2026-11-11,14 Aug - 11 Nov 2026,per kamar per malam,SAR,1920,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1126,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 14 AUGUST 2026 TO 11 NOV 2026,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 11 Nov 2026 - 7 Feb 2027,Double Room,FB meal plan,2026-11-11,2027-02-07,11 Nov 2026 - 7 Feb 2027,per kamar per malam,SAR,1400,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1127,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 11 NOV 2026 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
MAKKAH,STANDARD,Le Meridien Mаkkah Hotel,,Alharmain PDF 11 Nov 2026 - 7 Feb 2027,Triple Room,FB meal plan,2026-11-11,2027-02-07,11 Nov 2026 - 7 Feb 2027,per kamar per malam,SAR,1710,2,2,1,WiFi/detail fasilitas dicek manual via WhatsApp,Ketersediaan akhir dan payment dilanjutkan manual via WhatsApp,1128,2026-07-06,INACTIVE,Source: (Makka Hotel 2026) New Season Far East 15 June 202_260630_174549.pdf | Page: makka_page-05.png | Meal: FB | Source period text: 11 NOV 2026 TO 7 FEB 2027,"Harga, pajak, dan availability final setelah admin cek manual ke hotel/OTA."
